id,timestamp,hostname,interface,description,bandwidth,mtu,input_policy,output_policy,vrf,primary_ipv4_address,primary_ipv4_mask,secondary_ipv4_address,ipv6_address,encapsulation,vlan,modified_by_id
64335,2021-05-21 05:01:13.681912,CAB06118CIBE002,TenGigE0/1/0/13.3100,RNC1204 SB (IuB),,,PLDT-TNT-CEN-Ingress-CE,,IPR40001_IUB,14.60.253.149,255.255.255.252,,,dot1q,3100,1
64336,2021-05-21 05:01:13.681950,CAB06118CIBE002,TenGigE0/1/0/14.4074,RNC1214 SB (IuB),,,PLDT-TNT-CEN-Ingress-CE,,IPR40001_IUB,14.60.253.189,255.255.255.252,,,dot1q,4074,1
64337,2021-05-21 05:01:13.681988,CAB06118CIBE002,TenGigE0/1/0/41.4012,DHCP server for IPTV,,,,,IPTV-local,10.156.190.77,255.255.255.252,,,dot1q,4012,1
64338,2021-05-21 05:01:13.682025,CAB06118CIBE002,TenGigE0/1/0/41.4013,DHCP server for VOIP,,,,,VOIP-local,10.156.254.77,255.255.255.252,,,dot1q,4013,1
64339,2021-05-21 05:01:13.682062,CAB06118CIBE002,TenGigE0/1/0/43.4012,DHCP server for IPTV,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,10.156.190.78,255.255.255.252,,,dot1q,4012,1
64340,2021-05-21 05:01:13.682099,CAB06118CIBE002,TenGigE0/1/0/43.4013,DHCP server for VOIP,,,,,IPR30903_FTTH_VoIP_Prod,10.156.254.78,255.255.255.252,,,dot1q,4013,1
64341,2021-05-21 05:01:13.854765,IDGPXIDGCICN001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.140.114,255.255.255.255,,2405:b800::a073/128,,,1
64342,2021-05-21 05:01:13.854874,IDGPXIDGCICN001,GigabitEthernet0/3/0/8,DP_IDGPXIDGCINC301 Management,,,,,CIPR20000_TNTMGMT_H00,10.205.145.89,255.255.255.252,,,,,1
64343,2021-05-21 05:01:14.567660,PRQ06653CIBP001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.136.5,255.255.255.255,,2405:b800::8005/128,,,1
64344,2021-05-21 05:01:14.567807,PRQ06653CIBP001,GigabitEthernet0/0/0/2,,,,,,CIPR20000_TNTMGMT_H00,10.205.146.113,255.255.255.252,,,,,1
64345,2021-05-21 05:01:14.567875,PRQ06653CIBP001,GigabitEthernet0/0/0/3,**Connected to NCS1001**,,,,,CIPR20000_TNTMGMT_H00,10.205.146.137,255.255.255.252,,,,,1
64346,2021-05-21 05:01:14.567938,PRQ06653CIBP001,MgmtEth0/RSP0/CPU0/0,,,,,,mgmt,10.10.10.10,255.255.255.0,,,,,1
64347,2021-05-21 05:01:14.429720,SROPXSROCICU001,Bundle-Ether10001.101,"PID1-1A1IJE8_PUREGOLD PRICE CLUB, INCORPORATED_BRAINS IPVPN-LL_2M",,,PLDT-ENT-2200K-AF3-UNI-IN,PLDT-ENT-2200K-AF3-UNI-OUT,IPR3200_PURGOLD,10.229.163.165,255.255.255.252,,,dot1q,101,1
64348,2021-05-21 05:01:14.429848,SROPXSROCICU001,Bundle-Ether10001.1001,IPR30800_FTTH_NMS SROFEOL002 FTTH NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.226.158.1,255.255.255.192,,,dot1q,1001,1
64349,2021-05-21 05:01:14.429920,SROPXSROCICU001,Bundle-Ether10001.1026,IPR30076_IPTV_SROFEOL002_IPTV_MULTICAST,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.41.13,255.255.255.252,,,dot1q,1026,1
64350,2021-05-21 05:01:14.429989,SROPXSROCICU001,Bundle-Ether10001.1103,LBC EXPRESS INC._PID1-17TF88C_SHOPS.WORK_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3374_LBCXPRS,10.213.182.105,255.255.255.252,,,dot1q,1103,1
64351,2021-05-21 05:01:14.430053,SROPXSROCICU001,Bundle-Ether10001.1104,"GREEN BANK (A RURAL BANK), INC._PID1-15N5UGW_SHOPS.WORK_2M",,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3301_GRNBANK,192.168.38.74,255.255.255.252,,,dot1q,1104,1
64352,2021-05-21 05:01:14.430116,SROPXSROCICU001,Bundle-Ether10001.1105,UCPB SAVINGS BANK_PID1-180D7IO_SHOPS.WORK_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3367_UCPBSAV,10.213.216.209,255.255.255.252,,,dot1q,1105,1
64353,2021-05-21 05:01:14.430179,SROPXSROCICU001,Bundle-Ether10001.1106,"ONE FOOD GROUP MANAGEMENT SERVICES, INC._PID1-18BH1CA_BRAINS IPVPN-LL_2M",,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR7695_ONEFOOD,10.229.137.41,255.255.255.252,,,dot1q,1106,1
64354,2021-05-21 05:01:14.430243,SROPXSROCICU001,Bundle-Ether10001.1107,AVENTUS MEDICAL CARE INC._PID1-18B2EA3_BRAINS IPVPN-LL_10M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3867_AVENTUS,10.229.136.29,255.255.255.252,,,dot1q,1107,1
64355,2021-05-21 05:01:14.430305,SROPXSROCICU001,Bundle-Ether10001.1109,TANAY RBANK. INC._PID1-13UCKQK_SHOPS.WORK_512K,,,PLDT-ENT-DEFAULT-AF3-IN,,IPR3450_TANAY,10.229.56.1,255.255.255.252,,,dot1q,1109,1
64356,2021-05-21 05:01:14.430367,SROPXSROCICU001,Bundle-Ether10001.1110,SM INVESTMENTS CORPORATION_PID103566517_SHOPS.WORK_256K,,,PLDT-ENT-308K-AF3-UNI-IN,PLDT-ENT-308K-AF3-UNI-OUT,IPR3223_SM-SVI,10.229.67.169,255.255.255.252,,,dot1q,1110,1
64357,2021-05-21 05:01:14.430429,SROPXSROCICU001,Bundle-Ether10001.1111,K SERVICO TRADE INCORPORATED_PID101637727_SHOPS.WORK_512K,,,PLDT-ENT-DEFAULT-AF3-IN,,IPR5226_KSTI,10.228.167.229,255.255.255.252,,,dot1q,1111,1
64358,2021-05-21 05:01:14.430490,SROPXSROCICU001,Bundle-Ether10001.1112,MALAYAN BANK SAVINGS & MORTGAGE BANK INC._PID1-15SGNLG_BRAINS IPVPN-LL_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3458_MALAYAN,10.229.88.117,255.255.255.252,,,dot1q,1112,1
64359,2021-05-21 05:01:14.430552,SROPXSROCICU001,Bundle-Ether10001.1120,PID1-UVQJP2_Aventus Medical Care Inc_SHOPS.WORK/VPN/DSL_2M ,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3867_AVENTUS,10.213.140.49,255.255.255.252,,,dot1q,1120,1
64360,2021-05-21 05:01:14.430613,SROPXSROCICU001,Bundle-Ether10001.1121,"PID1-19OO0GY_BDO UNIBANK, INC._BRAINS IPVPN-LL_64K",,,PLDT-ENT-70.4K-AF3-UNI-IN,PLDT-ENT-70.4K-AF3-UNI-OUT,IPR3007_BDO,10.229.162.17,255.255.255.252,,,dot1q,1121,1
64361,2021-05-21 05:01:14.430674,SROPXSROCICU001,Bundle-Ether10001.1122,LAND BANK OF THE PHILIPPINES_PID1-19JRNTF_BRAINS IPVPN-LL_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3615_LNDBANK,10.228.113.69,255.255.255.252,,,dot1q,1122,1
64362,2021-05-21 05:01:14.430736,SROPXSROCICU001,Bundle-Ether10001.1123,CITY SAVINGS BANK INC._PID1-19K7REC_BRAINS IPVPN-LL_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3619_NETNFRA,10.204.254.125,255.255.255.252,,,dot1q,1123,1
64363,2021-05-21 05:01:14.430797,SROPXSROCICU001,Bundle-Ether10001.1127,CITY GOVT OF STA ROSA_PID1-1AHY30C_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR8011_ROSACOV,10.229.172.5,255.255.255.252,,,dot1q,1127,1
64364,2021-05-21 05:01:14.430858,SROPXSROCICU001,Bundle-Ether10001.1128,"COUNTRY BUILDERS BANK, INC. (A RURAL BANK)_PID104029965_IPVPN_256K",,,PLDT-ENT-308K-AF3-UNI-IN,PLDT-ENT-308K-AF3-UNI-OUT,IPR3530_COUNTRY,10.227.171.105,255.255.255.248,,,dot1q,1128,1
64365,2021-05-21 05:01:14.430920,SROPXSROCICU001,Bundle-Ether10001.1130,METROPOLITAN BANK AND TRUST CO._PID104089011_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3175_METBANK,10.47.238.17,255.255.255.252,,,dot1q,1130,1
64366,2021-05-21 05:01:14.430981,SROPXSROCICU001,Bundle-Ether10001.1131,RIZAL COMMERCIAL BANKING CORPORATION-DATA_PID104076823_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3616_RCBCVPN,192.168.48.89,255.255.255.252,,,dot1q,1131,1
64367,2021-05-21 05:01:14.431042,SROPXSROCICU001,Bundle-Ether10001.1133,RCBC SAVINGS BANK-DATA_PID103663024_SHOPS.WORK_128K,,,PLDT-ENT-154K-AF3-UNI-IN,PLDT-ENT-154K-AF3-UNI-OUT,IPR3124_RCBC,10.213.199.73,255.255.255.248,,,dot1q,1133,1
64368,2021-05-21 05:01:14.431104,SROPXSROCICU001,Bundle-Ether10001.1134,METRO DRUG DISTRIBUTION INCORPORATED_PID1-19P6RDP_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR8033_MEDDINC,10.229.177.13,255.255.255.252,,,dot1q,1134,1
64369,2021-05-21 05:01:14.431165,SROPXSROCICU001,Bundle-Ether10001.1135,SKY CABLE CORPORATION_PID1-1B2MGYU_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR8102_SKYCABL,10.229.181.21,255.255.255.252,,,dot1q,1135,1
64370,2021-05-21 05:01:14.431229,SROPXSROCICU001,Bundle-Ether10001.1136,CHINA BANKING CORPORATION_PID1-1B27Z3X_IPVPN_8M,,,PLDT-ENT-9600K-AF3-UNI-IN,PLDT-ENT-9600K-AF3-UNI-OUT,IPR3094_CHINA,10.212.177.85,255.255.255.252,,,dot1q,1136,1
64371,2021-05-21 05:01:14.431290,SROPXSROCICU001,Bundle-Ether10001.1139,MERCURY DRUG CORP._PID104400108/MD01-112020-01245_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3038_MERCURY,10.229.192.201,255.255.255.252,,,dot1q,1139,1
64372,2021-05-21 05:01:14.431352,SROPXSROCICU001,Bundle-Ether10001.1140,P.J. LHUILLIER INC._PID104542204/SIDPLI02-022021-73003_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.198.33,255.255.255.252,,,dot1q,1140,1
64373,2021-05-21 05:01:14.431414,SROPXSROCICU001,Bundle-Ether10001.4082,PID1-18ZSKA3_MAXI PEAK PROPERTY DEVELOPMENT AND MANAGEMENT CORPORATION_SROFEDE003,,,PLDT-FIXED-CB-OM-IN,,IPR30116_FIBERHOME,10.223.81.49,255.255.255.252,,,dot1q,4082,1
64374,2021-05-21 05:01:14.431477,SROPXSROCICU001,Bundle-Ether10002.1001,IPR30800_FTTH_NMS SROFEOL003 FTTH NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.225.213.129,255.255.255.192,,,dot1q,1001,1
64375,2021-05-21 05:01:14.431539,SROPXSROCICU001,Bundle-Ether10002.1026,IPR30076_IPTV_SROFEOL003_IPTV_MULTICAST,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.17.33,255.255.255.252,,,dot1q,1026,1
64376,2021-05-21 05:01:14.431601,SROPXSROCICU001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.142.81,255.255.255.255,,2405:b800::b051/128,,,1
64377,2021-05-21 05:01:14.431663,SROPXSROCICU001,TenGigE0/0/1/0.3000,S3658_2G_OAM_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,14.70.41.137,255.255.255.252,,,dot1q,3000,1
64378,2021-05-21 05:01:14.431724,SROPXSROCICU001,TenGigE0/0/1/0.3020,S3658_2G_ABIS_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-CE,,IPR40000_ABIS,14.54.41.137,255.255.255.252,,,dot1q,3020,1
64379,2021-05-21 05:01:14.431786,SROPXSROCICU001,TenGigE0/0/1/0.3080,S3658_2G_SYNC_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-PTP-CE,,IPR40002_SYNC,14.102.41.137,255.255.255.252,,,dot1q,3080,1
64380,2021-05-21 05:01:14.431848,SROPXSROCICU001,TenGigE0/0/1/0.3200,S3658_3G_OAM_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,14.78.41.137,255.255.255.252,,,dot1q,3200,1
64381,2021-05-21 05:01:14.431910,SROPXSROCICU001,TenGigE0/0/1/0.3220,S3658_3G_IUB_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-CE,,IPR40001_IUB,14.62.41.137,255.255.255.252,,,dot1q,3220,1
64382,2021-05-21 05:01:14.431971,SROPXSROCICU001,TenGigE0/0/1/0.3400,S3658_FD_OAM_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,14.86.41.137,255.255.255.252,,,dot1q,3400,1
64383,2021-05-21 05:01:14.432033,SROPXSROCICU001,TenGigE0/0/1/0.3420,S3658_FD_S1_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-CE,,IPR40004_S1,14.22.41.137,255.255.255.252,,,dot1q,3420,1
64384,2021-05-21 05:01:14.432094,SROPXSROCICU001,TenGigE0/0/1/0.3480,S3658_FD_SYNC_1_CR-20210310-00446,,,PLDT-TNT-CEN-Ingress-PTP-CE,,IPR40002_SYNC,14.118.41.137,255.255.255.252,,,dot1q,3480,1
64385,2021-05-21 05:01:14.432156,SROPXSROCICU001,TenGigE0/0/1/0.4081,PID97172_NEW SINAI MDI_SROHUDE039,,,PLDT-FIXED-CB-OM-IN,,CIPR20000_TNTMGMT_H00,10.223.179.157,255.255.255.252,,,dot1q,4081,1
64386,2021-05-21 05:01:14.432218,SROPXSROCICU001,BVI100011024,IPR30903_FTTH_VoIP_Prod_SROFEOL002_FTTH_RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.16.128.1,255.255.192.0,,,,,1
64387,2021-05-21 05:01:14.432279,SROPXSROCICU001,BVI100011025,IPR30076_IPTV_SROFEOL002_IPTV_DHCP,,,,,IPR30076_IPTV,100.16.128.1,255.255.192.0,,,,,1
64388,2021-05-21 05:01:14.432341,SROPXSROCICU001,BVI100021024,IPR30903_FTTH_VoIP_Prod_SROFEOL003_FTTH_RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.16.192.1,255.255.192.0,,,,,1
64389,2021-05-21 05:01:14.432403,SROPXSROCICU001,BVI100021025,IPR30076_IPTV_SROFEOL003_IPTV_DHCP,,,,,IPR30076_IPTV,100.16.192.1,255.255.192.0,,,,,1
64390,2021-05-21 05:01:14.767038,CKL3992CIRR002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.98,255.255.255.255,,2405:b800::9062/128,,,1
64391,2021-05-21 05:01:14.955675,MCT03903CICN001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.140.1,255.255.255.255,,2405:b800::a001/128,,,1
64392,2021-05-21 05:01:15.171230,TUGN8519CIBE001,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20210405-00065,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40004_S1_POI,10.205.209.253,255.255.255.252,,,dot1q,4071,1
64393,2021-05-21 05:01:15.171297,TUGN8519CIBE001,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20210405-00065,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40000_ABIS,10.205.209.241,255.255.255.252,,,dot1q,4073,1
64394,2021-05-21 05:01:15.171340,TUGN8519CIBE001,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20210405-00065,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40001_IUB,10.205.209.245,255.255.255.252,,,dot1q,4074,1
64395,2021-05-21 05:01:15.171379,TUGN8519CIBE001,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210405-00065,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40002_SYNC,10.205.209.249,255.255.255.252,,,dot1q,4075,1
64396,2021-05-21 05:01:15.171417,TUGN8519CIBE001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.58,255.255.255.255,,2405:b800::903a/128,,,1
64397,2021-05-21 05:01:15.455827,TMSPXTMSCICN001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.140.96,255.255.255.255,,2405:b800::a061/128,,,1
64398,2021-05-21 05:01:15.455968,TMSPXTMSCICN001,GigabitEthernet0/3/0/8,DP_TMSPXTMSCINC301 Management,,,,,CIPR20000_TNTMGMT_H00,10.205.145.121,255.255.255.252,,,,,1
64399,2021-05-21 05:01:15.776216,SFPN3827CIBE0002,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20210323-00081,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40004_S1_POI,10.205.209.221,255.255.255.252,,,dot1q,4071,1
64400,2021-05-21 05:01:15.776361,SFPN3827CIBE0002,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20210323-00081,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40000_ABIS,10.205.209.209,255.255.255.252,,,dot1q,4073,1
64401,2021-05-21 05:01:15.776499,SFPN3827CIBE0002,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20210323-00081,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40001_IUB,10.205.209.213,255.255.255.252,,,dot1q,4074,1
64402,2021-05-21 05:01:15.776565,SFPN3827CIBE0002,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210323-00081,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40002_SYNC,10.205.209.217,255.255.255.252,,,dot1q,4075,1
64403,2021-05-21 05:01:15.776629,SFPN3827CIBE0002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.45,255.255.255.255,,2405:b800::902d/128,,,1
64404,2021-05-21 05:01:15.776692,SFPN3827CIBE0002,GigabitEthernet0/1/0/44,*** TC_SFPN3827CILB015 GigabitEthernet1/1/4: SFPGEFD048 DFON-IPBB F49/50 ***,,,,,CIPR20000_TNTMGMT_H00,10.230.158.57,255.255.255.252,,,,,1
64405,2021-05-21 05:01:15.776756,SFPN3827CIBE0002,TenGigE0/6/0/16.4074,RNC1221 SB (IuB),,,PLDT-TNT-CEN-Ingress-CE,,IPR40001_IUB,14.60.253.217,255.255.255.252,,,dot1q,4074,1
64406,2021-05-21 05:01:16.001467,SFUN3814CIBP001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.136.32,255.255.255.255,,2405:b800::8020/128,,,1
64407,2021-05-21 05:01:16.423519,MLLN3874CIBE001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.38,255.255.255.255,,2405:b800::9026/128,,,1
64408,2021-05-21 05:01:16.423584,MLLN3874CIBE001,GigabitEthernet0/1/0/45,DP_MLLPXMLLCINC202-NCS1002 Eth0,,,,,CIPR20000_TNTMGMT_H00,10.205.146.41,255.255.255.252,,,,,1
64409,2021-05-21 05:01:16.423626,MLLN3874CIBE001,TenGigE0/1/0/4.4072,IPR40003_OAM_MLLN3874OSTC001_Access1,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,10.254.47.57,255.255.255.252,,,dot1q,4072,1
64410,2021-05-21 05:01:16.423665,MLLN3874CIBE001,TenGigE0/1/0/4.4073,IPR40000_ABIS_MLLN3874OSTC001_Access1,,,PLDT-TNT-CEN-Ingress-CE,,IPR40000_ABIS,10.249.96.57,255.255.255.252,,,dot1q,4073,1
64411,2021-05-21 05:01:16.423703,MLLN3874CIBE001,TenGigE0/1/0/4.4075,DP_MLLN3874OSTC001_Access1_FREQ 8265.1_PHASE 8275.1,,,PLDT-TNT-CEN-Ingress-PTP-CE,PLDT-TNT-CEN-Egress-PTP-CE,IPR40002_SYNC,10.249.95.53,255.255.255.252,,,dot1q,4075,1
64412,2021-05-21 05:01:16.423741,MLLN3874CIBE001,TenGigE0/1/0/4.4081,DP_MLLN3874OSTC001_Access1_NMS,,,PLDT-TNT-CEN-Ingress-CE,,IPR40024_SYNCNMS,10.254.45.81,255.255.255.252,,,dot1q,4081,1
64413,2021-05-21 05:01:16.423778,MLLN3874CIBE001,TenGigE0/1/0/43.4012,DHCP server for IPTV,,,,,IPTV-local,10.156.190.61,255.255.255.252,,,dot1q,4012,1
64414,2021-05-21 05:01:16.423816,MLLN3874CIBE001,TenGigE0/1/0/43.4013,DHCP server for VOIP,,,,,VOIP-local,10.156.254.61,255.255.255.252,,,dot1q,4013,1
64415,2021-05-21 05:01:16.423853,MLLN3874CIBE001,TenGigE0/6/0/43.4012,DHCP server for IPTV,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,10.156.190.62,255.255.255.252,,,dot1q,4012,1
64416,2021-05-21 05:01:16.423890,MLLN3874CIBE001,TenGigE0/6/0/43.4013,DHCP server for VOIP,,,,,IPR30903_FTTH_VoIP_Prod,10.156.254.62,255.255.255.252,,,dot1q,4013,1
64417,2021-05-21 05:01:16.309001,KAWS0016CIBE001,Bundle-Ether1001.4080,PID101736261_IQOR_DASTOCP005,,,PLDT-FIXED-CB-OM-IN,,IPR30107_TELCOSYS,10.223.14.33,255.255.255.252,,,dot1q,4080,1
64418,2021-05-21 05:01:16.309175,KAWS0016CIBE001,Bundle-Ether30000.888,BNKHUBS001 IPR30001_BNG_DRA,,,PLDT-FIXED-CB-CP-IN,,IPR30001_BNG_DRA,10.251.232.26,255.255.255.252,,,dot1q,888,1
64419,2021-05-21 05:01:16.309244,KAWS0016CIBE001,Bundle-Ether30001.888,BNKHUBS002 IPR30001_BNG_DRA,,,PLDT-FIXED-CB-CP-IN,,IPR30001_BNG_DRA,10.251.232.34,255.255.255.252,,,dot1q,888,1
64420,2021-05-21 05:01:16.309306,KAWS0016CIBE001,Bundle-Ether30002.888,BNKHUBS003 IPR30001_BNG_DRA,,,PLDT-FIXED-CB-CP-IN,,IPR30001_BNG_DRA,10.251.232.42,255.255.255.252,,,dot1q,888,1
64421,2021-05-21 05:01:16.309368,KAWS0016CIBE001,Bundle-Ether30003.888,BNKHUBS004 IPR30001_BNG_DRA,,,PLDT-FIXED-CB-CP-IN,,IPR30001_BNG_DRA,10.251.232.50,255.255.255.252,,,dot1q,888,1
64422,2021-05-21 05:01:16.309429,KAWS0016CIBE001,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20210316-00189,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40004_S1_POI,10.205.208.45,255.255.255.252,,,dot1q,4071,1
64423,2021-05-21 05:01:16.309490,KAWS0016CIBE001,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20210316-00189,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40000_ABIS,10.205.208.33,255.255.255.252,,,dot1q,4073,1
64424,2021-05-21 05:01:16.309552,KAWS0016CIBE001,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20210316-00189,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40001_IUB,10.205.208.37,255.255.255.252,,,dot1q,4074,1
64425,2021-05-21 05:01:16.309614,KAWS0016CIBE001,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210316-00189,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40002_SYNC,10.205.208.41,255.255.255.252,,,dot1q,4075,1
64426,2021-05-21 05:01:16.309675,KAWS0016CIBE001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.64,255.255.255.255,,2405:b800::9040/128,,,1
64427,2021-05-21 05:01:16.309736,KAWS0016CIBE001,GigabitEthernet0/1/0/45,**Connected to NCS1002-1 Mgmt Interface**,,,,,CIPR20000_TNTMGMT_H00,10.205.146.17,255.255.255.252,,,,,1
64428,2021-05-21 05:01:16.309797,KAWS0016CIBE001,GigabitEthernet0/1/0/47.102,"PID1-QCR56U_COCA-COLA BEVERAGES PHILIPPINES, INC._BRAINS IPVPN-LL_60M",,,PLDT-ENT-66M-AF3-UNI-IN,PLDT-ENT-66M-AF3-UNI-OUT,IPR3099_COCACOL,10.228.1.153,255.255.255.252,,,dot1q,102,1
64429,2021-05-21 05:01:16.309858,KAWS0016CIBE001,GigabitEthernet0/1/0/47.103,PHMORRS_PID101413861,,,PLDT-ENT-2M-AF3-UNI-IN,PLDT-ENT-2M-AF3-UNI-OUT,IPR3251_PHMORRS,10.227.135.193,255.255.255.252,,,dot1q,103,1
64430,2021-05-21 05:01:16.309919,KAWS0016CIBE001,GigabitEthernet0/1/0/47.105,"PID1-1C5KLKA_SIDSMPI03-022021-37124_SHIN-ETSU MAGNETICS PHILS, INC_BRAINS IPVPN-LL_2M",,,PLDT-ENT-2M-AF3-UNI-IN,PLDT-ENT-2M-AF3-UNI-OUT,IPR8226_SHINMAG,10.229.199.193,255.255.255.252,,,dot1q,105,1
64431,2021-05-21 05:01:16.309980,KAWS0016CIBE001,GigabitEthernet0/1/0/47.106,PID1-174FOJ9_PHILIPPINE HEALTH INSURANCE CORPORATION_BRAINS IPVPN-LL_10M,,,PLDT-ENT-11M-AF3-UNI-IN,PLDT-ENT-11M-AF3-UNI-OUT,IPR5448_PHLHLTH,10.228.7.153,255.255.255.252,,,dot1q,106,1
64432,2021-05-21 05:01:16.310041,KAWS0016CIBE001,GigabitEthernet0/1/0/47.107,SOUTH_PID1-116UGDU,,,PLDT-ENT-4M-AF3-UNI-IN,PLDT-ENT-4M-AF3-UNI-OUT,IPR5622_SOUTH,10.228.8.49,255.255.255.252,,,dot1q,107,1
64433,2021-05-21 05:01:16.310101,KAWS0016CIBE001,GigabitEthernet0/1/0/47.108,TOYOTA_PID1-11VODQC,,,PLDT-ENT-4M-AF3-UNI-IN,PLDT-ENT-4M-AF3-UNI-OUT,IPR3382_TOYOTA,10.0.0.161,255.255.255.252,,,dot1q,108,1
64434,2021-05-21 05:01:16.310163,KAWS0016CIBE001,GigabitEthernet0/1/0/47.109,MEYWARE_PID1-RPDV44,,,PLDT-ENT-2M-AF3-UNI-IN,PLDT-ENT-2M-AF3-UNI-OUT,IPR5221_MEYWARE,10.228.219.9,255.255.255.252,,,dot1q,109,1
