hostname,interface,description,vlan
LIPS1300CICU001,Bundle-Ether10001.1106,STRADCOM CORP._PID100105713_IPVPN FTTH_512K,1106
LIPS1300CICU001,Bundle-Ether10001.1107,ROB-SAV_PID_1-15SB19A,1107
LIPS1300CICU001,Bundle-Ether10001.1108,"PID1-16HTEP4_ARMED FORCES AND POLICE MUTUAL BENEFIT ASSOCIATION, INC._SHOPS.WORK/VPN/DSL_1M",1108
LIPS1300CICU001,Bundle-Ether10001.1114,ACDI MULTIPURPOSE COOPERATIVE_PID1-17IENRW_BRAINS IPVPN-LL_2M,1114
LIPS1300CICU001,Bundle-Ether10001.1119,LAND TRANSPORTATION OFFICE_PID1-17IZ7JF_BRAINS IPVPN-LL_30M,1119
LIPS1300CICU001,Bundle-Ether10001.1120,METROPOLITAN BANK AND TRUST CO._PID1-151GF94_BRAINS IPVPN-LL_2M,1120
LIPS1300CICU001,Bundle-Ether10001.1123,IXSFORALL INC._PID1-YPTERP_SHOPS.WORK_2M,1123
LIPS1300CICU001,Bundle-Ether10001.1126,DAVAO CITIHARDWARE INC._PID1-19YI18D_BRAINS IPVPN-LL_4M,1126
LIPS1300CICU001,Bundle-Ether10001.2001,LIPHUOL001 FTTH NMS,2001
LIPS1300CICU001,Bundle-Ether10001.2104,PHILIPPINE VETERANS BANK_PID1-1B0J8KI_IPVPN_6M,2104
LIPS1300CICU001,Bundle-Ether10001.2106,LBC EXPRESS INC._PID1-1BLOGAF_IPVPN_1M,2106
LIPS1300CICU001,Bundle-Ether10002.1026,LIPHUOL002 FTTH Multicast,1026
LIPS1300CICU001,Bundle-Ether10002.1101,BIRMO_PID_1-T6C5KK,1101
LIPS1300CICU001,Bundle-Ether10002.1102,PID1-TLYKTR_HOME DEVELOPMENT MUTUAL FUND_IPVPN_2M,1102
LIPS1300CICU001,Bundle-Ether10002.1104,PID1-126MKG2_LEAGUE ONE FINANCE AND LEASING CORPORATION_IPVPN FTTH_4M,1104
LIPS1300CICU001,Bundle-Ether10002.1105,PID1-11KEBFE_BANK OF THE PHILIPPINE ISLANDS_IPVPN FTTH_2M,1105
LIPS1300CICU001,Bundle-Ether10002.1107,WILCON_PID_1-153NBK4,1107
LIPS1300CICU001,Bundle-Ether10002.1109,"COCA-COLA FEMSA PHILIPPINES, INC._PID1-15WCICQ_BRAINS IPVPN-LL_4M",1109
LIPS1300CICU001,Bundle-Ether10002.1114,"PID1-17L20GS_BDO UNIBANK, INC._BRAINS IPVPN-LL_8M",1114
LIPS1300CICU001,Bundle-Ether10002.1117,ROBINSONS SUPERMARKET CORP._PID1-17TSFDP_BRAINS IPVPN-LL_2M,1117
LIPS1300CICU001,Bundle-Ether10002.1119,DEPARTMENT OF AGRICULTURE-OFFICE OF THE SECRETARY_PID1-17Q9F60_BRAINS IPVPN-LL_2M,1119
LIPS1300CICU001,Bundle-Ether10002.1120,LBC EXPRESS INC._PID1-1AB5TXH_IPVPN_2M,1120
LIPS1300CICU001,Bundle-Ether10002.2001,LIPHUOL002 FTTH NMS,2001
LIPS1300CICU001,Bundle-Ether10003.1001,LIPFEOL001 FTTH NMS,1001
LIPS1300CICU001,Bundle-Ether10003.1026,LIPFEOL001 IPTV Multicast,1026
LIPS1300CICU001,Bundle-Ether10003.1104,NMEATIS_PID_1-15ELKPK,1104
LIPS1300CICU001,Bundle-Ether10003.1106,"BDO UNIBANK, INC._PID1-17DU0JF_BRAINS IPVPN-LL_10M",1106
LIPS1300CICU001,Bundle-Ether10003.1107,MALAYAN_PID_1-15LY0AY,1107
LIPS1300CICU001,Bundle-Ether10003.1108,PID1-1788E51_METROPOLITAN BANK AND TRUST CO_BRAINS IPVPN-LL_4M,1108
LIPS1300CICU001,Bundle-Ether10003.1111,ORIX METRO LEASING & FINANCE CORPORATION_PID100753707_BRAINS IPVPN-LL_1M,1111
LIPS1300CICU001,Bundle-Ether10003.1112,METROPOLITAN BANK AND TRUST CO._PID1-17KPSTR_BRAINS IPVPN-LL_2M,1112
LIPS1300CICU001,Bundle-Ether10003.1113,JRS BUSINESS CORPORATION_PID1-17A0SGD_BRAINS IPVPN-LL_512K,1113
LIPS1300CICU001,Bundle-Ether10003.1114,LTO REGION 4A_PID1-17IZ7HD_BRAINS IPVPN-LL_30M,1114
LIPS1300CICU001,Bundle-Ether10003.1115,STRADCOM CORP._PID1-14N27IB_BRAINS IPVPN-LL_1M,1115
LIPS1300CICU001,Bundle-Ether10003.1117,LBC EXPRESS INC._PID1-187UXN4_BRAINS IPVPN-LL_2M,1117
LIPS1300CICU001,Bundle-Ether10003.1119,PHILIPPINE HEALTH INSURANCE CORPORATION_PID1-174M98T_BRAINS IPVPN-LL_4M,1119
LIPS1300CICU001,Bundle-Ether10003.1120,"CARD SME BANK, INC., A THRIFT BANK_PID1-18FEC49_BRAINS IPVPN-LL_2M",1120
LIPS1300CICU001,Bundle-Ether10003.1121,SUMISHO MOTOR FINANCE CORPORATION_PID1-17T2VUG_BRAINS IPVPN-LL_1M,1121
LIPS1300CICU001,Bundle-Ether10003.1122,SM INVESTMENTS CORPORATION_PID1-171V7O6_BRAINS IPVPN-LL_256K,1122
LIPS1300CICU001,Bundle-Ether10003.1124,MERCURY DRUG_PID1-18XWPXN_BRAINS IPVPN-LL_2M,1124
LIPS1300CICU001,Bundle-Ether10003.1125,RURAL BANK OF MAKATI INC_PID1-17U2TT7_BRAINS IPVPN-LL_2M,1125
LIPS1300CICU001,Bundle-Ether10003.1126,SUY SING COMMERCIAL CORPORATION_PID1-16JN881_BRAINS IPVPN-LL_2M,1126
LIPS1300CICU001,Bundle-Ether10003.1127,MAPFRE INSULAR INSURANCE CORPORATION_PID1-198F108_BRAINS IPVPN-LL_4M,1127
LIPS1300CICU001,Bundle-Ether10003.1128,PHILIPPINE NATIONAL BANK_PID1-19JBVKF_BRAINS IPVPN-LL_4M,1128
LIPS1300CICU001,Bundle-Ether10003.1129,PHILIPPINE SAVINGS BANK_PID1-104EGKU_SHOPS.WORK_2M,1129
LIPS1300CICU001,Bundle-Ether10003.1130,"ROSE PHARMACY, INC._PID1-1A3L8AD_SHOPS.WORK_2M",1130
LIPS1300CICU001,Bundle-Ether10003.1131,PRU LIFE INSURANCE CORPORATION OF U.K._PID1-1A8N4AV_IPVPN_8M,1131
LIPS1300CICU001,Bundle-Ether10003.1135,PHILIPPINE BANK OF COMMUNICATIONS_PID1-1B09N0T_IPVPN_2M,1135
LIPS1300CICU001,Bundle-Ether10003.1139,CHINA BANKING CORPORATION_PID1-1B26RWA_IPVPN_8M,1139
LIPS1300CICU001,Bundle-Ether10003.1141,KAREILA MANAGEMENT CORPORATION_PID1-16XK46N_IPVPN_2M,1141
LIPS1300CICU001,Bundle-Ether10003.1142,KAREILA MANAGEMENT CORPORATION_PID1-16RAM9R_IPVPN_2M,1142
LIPS1300CICU001,Bundle-Ether10003.1144,P.J. LHUILLIER INC._PID104522823_IPVPN_2M,1144
LIPS1300CICU001,Bundle-Ether10003.1145,PRU LIFE INSURANCE CORP OF U.K._PID1-1A8N4AV_IPVPN_8M,1145
LIPS1300CICU001,Bundle-Ether10003.1146,"BDO UNIBANK, INC._PID104495435_IPVPN_2048K",1146
LIPS1300CICU001,Bundle-Ether10003.1147,MERCURY DRUG CORP._PID1-1C9GR94_IPVPN_2M,1147
LIPS1300CICU001,Bundle-Ether10003.1148,SECURITY BANK CORPORATION_PID1-19GFUIK_IPVPN_10M,1148
LIPS1300CICU001,Bundle-Ether10003.2611,K SERVICO TRADE INCORPORATED_PID101451402_SHOPS.WORK_512K,2611
LIPS1300CICU001,Bundle-Ether10004.1001,IPR30800_FTTH_NMS_LIPFEOL002_FTTH_NMS,1001
LIPS1300CICU001,Bundle-Ether10004.1026,LIPFEOL002 IPTV Multicast,1026
LIPS1300CICU001,Bundle-Ether10006.1001,IPR30800_FTTH_NMS_ROSFEOL002_FTTH_NMS,1001
LIPS1300CICU001,Bundle-Ether10006.1026,ROSFEOL002 IPTV Multicast,1026
LIPS1300CICU001,TenGigE0/0/1/3.4082,PID1-17GSQR4_DE LA SALLE-LIPA_LIPFEDE008,4082
LAGN3816CIBE002,Bundle-Ether10008.1025,IPR30076_IPTV_PSQHUOL002_IPTV_DHCP,1025
LAGN3816CIBE002,Bundle-Ether10008.1026,IPR30076_IPTV_PSQHUOL002_IPTV_MULTICAST,1026
LAGN3816CIBE002,Bundle-Ether10008.2001,IPR30044_HUANMS_PSQHUOL002_FTTH_NMS,2001
LAGN3816CIBE002,Bundle-Ether10008.2024,IPR30903_FTTH_VoIP_Prod_PSQHUOL002_FTTH_RTP,2024
LAGN3816CIBE002,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20210416-00094,4071
LAGN3816CIBE002,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20210416-00094,4073
LAGN3816CIBE002,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20210416-00094,4074
LAGN3816CIBE002,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210416-00094,4075
LAGN3816CIBE002,GigabitEthernet0/1/0/44,DP_LAGN3816CILB005 GigabitEthernet1/1/4,0
LAGN3816CIBE002,TenGigE0/1/0/16.3100,RNC1208 SB (IuB),3100
LAGN3816CIBE002,TenGigE0/1/0/41.4012,DHCP server for IPTV,4012
LAGN3816CIBE002,TenGigE0/1/0/41.4013,DHCP server for VOIP,4013
LAGN3816CIBE002,TenGigE0/1/0/42.4012,DHCP server for IPTV,4012
LAGN3816CIBE002,TenGigE0/1/0/42.4013,DHCP server for VOIP,4013
IMUS3559CICN001,GigabitEthernet0/3/0/8,DP_IMUPXIMUCINC301 Management,0
MKTG3610CIBE002,Bundle-Ether35.101,IPR30800_FTTH_NMS,101
MKTG3610CIBE002,Bundle-Ether35.102,IPR30006_SECUREDNS_ASBR_CTCS_1_TBD,102
MKTG3610CIBE002,Bundle-Ether35.103,IPR40003_OAM_ASBR_CTCS_1_TBD,103
MKTG3610CIBE002,Bundle-Ether35.104,IPR30004_IT_LAN_ASBR_CTCS_1_TBD,104
MKTG3610CIBE002,Bundle-Ether35.108,IPR30044_HUANMS,108
MKTG3610CIBE002,Bundle-Ether35.301,IPR6190_IPTSNCR,301
MKTG3610CIBE002,Bundle-Ether35.302,IPR3172_BDO_NET,302
MKTG3610CIBE002,Bundle-Ether35.304,IPR7066_LIFELNE,304
MKTG3610CIBE002,Bundle-Ether35.305,IPR3007_BDO,305
MKTG3610CIBE002,Bundle-Ether35.306,IPR3012_ROSE,306
MKTG3610CIBE002,Bundle-Ether35.307,IPR3068_PJLHUIL,307
MKTG3610CIBE002,Bundle-Ether35.308,IPR3094_CHINA,308
MKTG3610CIBE002,Bundle-Ether35.309,IPR3115_PNB,309
MKTG3610CIBE002,Bundle-Ether35.310,IPR3200_PURGOLD,310
MKTG3610CIBE002,Bundle-Ether35.311,IPR3232_EWBANK,311
MKTG3610CIBE002,Bundle-Ether35.312,IPR3374_LBCXPRS,312
MKTG3610CIBE002,Bundle-Ether35.313,IPR3450_TANAY,313
MKTG3610CIBE002,Bundle-Ether35.314,IPR3926_BPI03,314
MKTG3610CIBE002,Bundle-Ether35.315,IPR7032_DIAFSSI,315
MKTG3610CIBE002,Bundle-Ether35.316,IPR7479_EPTARPI,316
MKTG3610CIBE002,Bundle-Ether35.317,IPR7566_JRSBC,317
MKTG3610CIBE002,Bundle-Ether35.318,IPR7723_RUDLINC,318
MKTG3610CIBE002,Bundle-Ether35.319,IPR7900_HANDINN,319
MKTG3610CIBE002,Bundle-Ether35.320,IPR3110_BOC,320
MKTG3610CIBE002,Bundle-Ether35.321,IPR5426_MBTCDUO,321
MKTG3610CIBE002,Bundle-Ether35.322,IPR3181_PSBANK,322
MKTG3610CIBE002,Bundle-Ether35.323,IPR7259_GENEONE,323
MKTG3610CIBE002,Bundle-Ether35.324,IPR3848_DHLXPRS,324
MKTG3610CIBE002,Bundle-Ether35.325,IPR30012_NGNSIG,325
MKTG3610CIBE002,Bundle-Ether35.326,IPR3219_ROBNSON,326
MKTG3610CIBE002,Bundle-Ether35.327,IPR7695_ONEFOOD,327
MKTG3610CIBE002,Bundle-Ether35.328,IPR7797_SCANGLB,328
MKTG3610CIBE002,Bundle-Ether35.329,IPR3175_METBANK,329
MKTG3610CIBE002,Bundle-Ether35.330,IPR3135_SECBANK,330
MKTG3610CIBE002,Bundle-Ether35.331,IPR3393_VICSAL,331
MKTG3610CIBE002,Bundle-Ether35.332,IPR6111_BIRMO,332
MKTG3610CIBE002,Bundle-Ether35.333,IPR3547_PSMT,333
MKTG3610CIBE002,Bundle-Ether35.334,IPR3381_LARES,334
MKTG3610CIBE002,Bundle-Ether35.335,IPR3013_GOLDARC,335
MKTG3610CIBE002,Bundle-Ether35.336,IPR3133_ARGENT,336
MKTG3610CIBE002,Bundle-Ether35.337,IPR3713_MAXCARE,337
MKTG3610CIBE002,Bundle-Ether35.338,IPR3182_MEDCARD,338
MKTG3610CIBE002,Bundle-Ether35.339,IPR3223_SM-SVI,339
MKTG3610CIBE002,Bundle-Ether35.340,IPR7290_PAMANA,340
MKTG3610CIBE002,Bundle-Ether35.341,IPR3063_ABOITIZ,341
MKTG3610CIBE002,Bundle-Ether35.342,IPR3837_SMFI,342
MKTG3610CIBE002,Bundle-Ether35.343,IPR3191_NIPPON,343
MKTG3610CIBE002,Bundle-Ether35.344,IPR3179_GOLDLCS,344
MKTG3610CIBE002,Bundle-Ether35.345,IPR5448_PHLHLTH,345
MKTG3610CIBE002,Bundle-Ether35.346,IPR7632_LANDTRANS,346
MKTG3610CIBE002,Bundle-Ether35.347,IPR3059_PRULIFE,347
MKTG3610CIBE002,Bundle-Ether35.348,IPR3619_NETNFRA,348
MKTG3610CIBE002,Bundle-Ether35.349,IPR8073_CLADSWD,349
MKTG3610CIBE002,Bundle-Ether35.350,IPR3023_SUNLIFE,350
MKTG3610CIBE002,Bundle-Ether35.351,IPR3867_AVENTUS,351
MKTG3610CIBE002,Bundle-Ether35.352,IPR3046_INSULAR,352
MKTG3610CIBE002,Bundle-Ether35.353,IPR8046_CAVALCI,353
MKTG3610CIBE002,Bundle-Ether35.354,IPR3220_VETERAN,354
MKTG3610CIBE002,Bundle-Ether35.355,IPR3615_LNDBANK,355
MKTG3610CIBE002,Bundle-Ether35.356,IPR5495_LBP,356
MKTG3610CIBE002,Bundle-Ether35.357,IPR3289_PSSLOAN,357
MKTG3610CIBE002,Bundle-Ether35.358,IPR3616_RCBCVPN,358
MKTG3610CIBE002,Bundle-Ether35.360,IPR3124_RCBC,360
MKTG3610CIBE002,Bundle-Ether35.361,IPR3157_EXECUTV,361
MKTG3610CIBE002,Bundle-Ether35.362,IPR3042_NBSTORE,362
MKTG3610CIBE002,Bundle-Ether35.363,IPR3067_RUSTANS,363
MKTG3610CIBE002,Bundle-Ether35.364,IPR3726_ASIANTI,364
MKTG3610CIBE002,Bundle-Ether35.365,IPR3366_CARDBNK,365
MKTG3610CIBE002,Bundle-Ether35.366,IPR3790_ROB-SAV,366
MKTG3610CIBE002,Bundle-Ether35.367,IPR3825_GUSINC,367
MKTG3610CIBE002,Bundle-Ether35.368,IPR3326_AUBANK_POI_ASBR_CTCS,368
MKTG3610CIBE002,Bundle-Ether35.369,IPR3446_DAV-CTH,369
MKTG3610CIBE002,Bundle-Ether35.370,IPR3921_GSIS2,370
MKTG3610CIBE002,Bundle-Ether35.371,IPR5392_POLYIC,371
MKTG3610CIBE002,Bundle-Ether35.373,IPR7998_AVISION,373
MKTG3610CIBE002,Bundle-Ether35.374,IPR3164_STRADCM,374
MKTG3610CIBE002,Bundle-Ether35.375,IPR3423_ACDI,375
MKTG3610CIBE002,Bundle-Ether35.376,IPR3598_AFPMBAI,376
MKTG3610CIBE002,Bundle-Ether35.377,IPR6104_IXSFRL,377
MKTG3610CIBE002,Bundle-Ether35.378,IPR3099_COCACOL,378
MKTG3610CIBE002,Bundle-Ether35.379,IPR3187_WILCON,379
MKTG3610CIBE002,Bundle-Ether35.380,IPR3796_DEPTAG,380
MKTG3610CIBE002,Bundle-Ether35.381,IPR6060_LOFALC,381
MKTG3610CIBE002,Bundle-Ether35.382,IPR6166_HDMF,382
MKTG3610CIBE002,Bundle-Ether35.383,IPR3290_DBP,383
MKTG3610CIBE002,Bundle-Ether35.386,IPR3544_BOIDATA,386
MKTG3610CIBE002,Bundle-Ether35.388,IPR5604_SMBINC,388
MKTG3610CIBE002,Bundle-Ether35.389,IPR6170_PEPSI,389
MKTG3610CIBE002,Bundle-Ether35.390,IPR7481_BUOFTT,390
MKTG3610CIBE002,Bundle-Ether35.395,IPR7528_NMEATIS,395
MKTG3610CIBE002,Bundle-Ether35.396,IPR5498_MALAYAN,396
MKTG3610CIBE002,Bundle-Ether35.397,IPR3827_ORIXMET,397
MKTG3610CIBE002,Bundle-Ether35.398,IPR5349_CRDMIT,398
MKTG3610CIBE002,Bundle-Ether35.399,IPR3499_SUMISHO,399
MKTG3610CIBE002,Bundle-Ether35.400,IPR3038_MERCURY,400
MKTG3610CIBE002,Bundle-Ether35.401,IPR3075_MTTRADE,401
MKTG3610CIBE002,Bundle-Ether35.402,IPR3844_SUYSING,402
MKTG3610CIBE002,Bundle-Ether35.403,IPR3315_MAPFRE,403
MKTG3610CIBE002,Bundle-Ether35.404,IPR3852_PBCOM1,404
MKTG3610CIBE002,Bundle-Ether35.405,IPR5226_KSTI,405
MKTG3610CIBE002,Bundle-Ether35.406,IPR3077_BINGO,406
MKTG3610CIBE002,Bundle-Ether35.407,IPR7337_MAXGINC,407
MKTG3610CIBE002,Bundle-Ether35.408,IPR3195_STORE,408
MKTG3610CIBE002,Bundle-Ether35.409,IPR3104_PHILBUS,409
MKTG3610CIBE002,Bundle-Ether35.410,IPR5221_MEYWARE,410
MKTG3610CIBE002,Bundle-Ether35.411,IPR3397_PIONEER,411
MKTG3610CIBE002,Bundle-Ether35.415,IPR3456_YUSEN,415
MKTG3610CIBE002,Bundle-Ether35.416,IPR3361_UCPBVPN,416
MKTG3610CIBE002,Bundle-Ether35.417,IPR3373_JARDINE,417
MKTG3610CIBE002,Bundle-Ether35.418,IPR3382_TOYOTA,418
MKTG3610CIBE002,Bundle-Ether35.419,IPR5268_INLAND,419
MKTG3610CIBE002,Bundle-Ether35.420,IPR3467_CHNTRST,420
MKTG3610CIBE002,Bundle-Ether35.421,IPR3117_SGS,421
MKTG3610CIBE002,Bundle-Ether35.422,IPR7062_PACIFIC,422
MKTG3610CIBE002,Bundle-Ether35.423,IPR5414_ROYALD,423
MKTG3610CIBE002,Bundle-Ether35.424,IPR7885_SEAGAME,424
MKTG3610CIBE002,Bundle-Ether35.425,IPR3526_MANULFE,425
MKTG3610CIBE002,Bundle-Ether35.426,SPCMKT_ASBR_CTCS_IPR3074_PGMC,426
MKTG3610CIBE002,Bundle-Ether35.427,SPCMKT_ASBR_CTCS_IPR3025_ABENSON,427
MKTG3610CIBE002,Bundle-Ether35.428,IPR30107_TELCOSYS,428
MKTG3610CIBE002,Bundle-Ether35.429,IPR5375_PLDTVPN,429
MKTG3610CIBE002,Bundle-Ether35.430,IPR3434_UNION,430
MKTG3610CIBE002,Bundle-Ether35.431,IPR5469_FRESNS,431
MKTG3610CIBE002,Bundle-Ether35.432,IPR6231_ERAWAN,432
MKTG3610CIBE002,Bundle-Ether35.433,IPR3294_AIR21,433
MKTG3610CIBE002,Bundle-Ether35.434,IPR5244_101RES,434
MKTG3610CIBE002,Bundle-Ether35.436,IPR4515_SUNSHOP,436
MKTG3610CIBE002,Bundle-Ether35.437,IPR6161_VOYAGER,437
MKTG3610CIBE002,Bundle-Ether35.438,IPR3008_TELETEC,438
MKTG3610CIBE002,Bundle-Ether35.439,IPR8250_HONDA_CTCS,439
MKTG3610CIBE002,Bundle-Ether35.440,IPR8106_BNCMEXI,440
MKTG3610CIBE002,Bundle-Ether35.443,IPR3551_GUAGUA,443
MKTG3610CIBE002,Bundle-Ether35.444,IPR3566_SUPER8,444
MKTG3610CIBE002,Bundle-Ether35.446,IPR7783_DICTMDS,446
MKTG3610CIBE002,Bundle-Ether35.447,IPR3533_PRODBNK,447
MKTG3610CIBE002,Bundle-Ether35.448,IPR3941_ROBCORP,448
MKTG3610CIBE002,Bundle-Ether35.449,IPR7966_PITOAXM_POI_ASBR_CTCS,449
MKTG3610CIBE002,Bundle-Ether35.450,IPR3666_MNDALAY,450
MKTG3610CIBE002,Bundle-Ether35.451,IPR7441_BNKSENT,451
MKTG3610CIBE002,Bundle-Ether35.453,IPR7515_NTPCORP,453
MKTG3610CIBE002,Bundle-Ether35.454,IPR8007_EPLDT,454
MKTG3610CIBE002,Bundle-Ether35.455,IPR3480_BANCNET,455
MKTG3610CIBE002,Bundle-Ether35.456,IPR3430_PTBC,456
MKTG3610CIBE002,Bundle-Ether35.457,IPR6152_PAYMAYA,457
MKTG3610CIBE002,Bundle-Ether35.458,IPR3604_MAYBANK,458
MKTG3610CIBE002,Bundle-Ether35.459,IPR5641_AUBC,459
MKTG3610CIBE002,Bundle-Ether35.460,IPR3301_GRNBANK,460
MKTG3610CIBE002,Bundle-Ether35.461,IPR3458_MALAYAN,461
MKTG3610CIBE002,Bundle-Ether35.462,IPR3530_COUNTRY,462
MKTG3610CIBE002,Bundle-Ether35.463,IPR8102_SKYCABL,463
MKTG3610CIBE002,Bundle-Ether35.464,IPR5345_LUZDEV,464
MKTG3610CIBE002,Bundle-Ether35.465,IPR5283_AMBER,465
MKTG3610CIBE002,Bundle-Ether35.466,IPR3251_PHMORRS,466
MKTG3610CIBE002,Bundle-Ether35.467,IPR3389_ASIABRW,467
MKTG3610CIBE002,Bundle-Ether35.468,IPR3426_BSP,468
MKTG3610CIBE002,Bundle-Ether35.469,IPR3690_JFC,469
MKTG3610CIBE002,Bundle-Ether35.470,IPR3885_BOC,470
MKTG3610CIBE002,Bundle-Ether35.471,IPR5286_DPWH,471
MKTG3610CIBE002,Bundle-Ether35.472,IPR5610_YCAB,472
MKTG3610CIBE002,Bundle-Ether35.473,IPR5622_SOUTH,473
MKTG3610CIBE002,Bundle-Ether35.474,IPR5680_GGPC,474
MKTG3610CIBE002,Bundle-Ether35.475,IPR5681_SMPI,475
MKTG3610CIBE002,Bundle-Ether35.476,IPR5689_PAXYS,476
MKTG3610CIBE002,Bundle-Ether35.477,IPR5696_NASUGBU,477
MKTG3610CIBE002,Bundle-Ether35.478,IPR5711_KDDI_YZKI,478
MKTG3610CIBE002,Bundle-Ether35.479,IPR5718_LEISURE,479
MKTG3610CIBE002,Bundle-Ether35.480,IPR5729_SKMOTO,480
MKTG3610CIBE002,Bundle-Ether35.481,IPR6018_PLDTSIP,481
MKTG3610CIBE002,Bundle-Ether35.482,IPR6034_CHMC,482
MKTG3610CIBE002,Bundle-Ether35.483,IPR6037_SEARCA,483
MKTG3610CIBE002,Bundle-Ether35.484,IPR6040_EXTPI,484
MKTG3610CIBE002,Bundle-Ether35.485,IPR6043_ROXAS,485
MKTG3610CIBE002,Bundle-Ether35.486,IPR6045_NBCCTC,486
MKTG3610CIBE002,Bundle-Ether35.487,IPR6048_VTECH,487
MKTG3610CIBE002,Bundle-Ether35.488,IPR6067_IONE,488
MKTG3610CIBE002,Bundle-Ether35.489,IPR6101_UNION,489
MKTG3610CIBE002,Bundle-Ether35.490,IPR6124_PRITECH,490
MKTG3610CIBE002,Bundle-Ether35.491,IPR6125_FUJIELC,491
MKTG3610CIBE002,Bundle-Ether35.492,IPR6140_AYALA_AWS,492
MKTG3610CIBE002,Bundle-Ether35.493,IPR7381_PLNETC,493
MKTG3610CIBE002,Bundle-Ether35.494,IPR7910_SANDEN,494
MKTG3610CIBE002,Bundle-Ether35.495,IPR8226_SHINMAG,495
MKTG3610CIBE002,Bundle-Ether35.496,IPR8232_MDSTPRK,496
MKTG3610CIBE002,Bundle-Ether35.497,IPR3959_CSBI,497
MKTG3610CIBE002,Bundle-Ether35.498,IPR7699_EWICPHI,498
MKTG3610CIBE002,Bundle-Ether35.499,IPR7844_FETMSOL,499
MKTG3610CIBE002,Bundle-Ether35.500,IPR3178_CEBU-P,500
MKTG3610CIBE002,Bundle-Ether35.501,IPR5205_PAGASA,501
MKTG3610CIBE002,Bundle-Ether35.502,IPR8136_ROYCEMC,502
MKTG3610CIBE002,Bundle-Ether35.503,IPR3367_UCPBSAV,503
MKTG3610CIBE002,Bundle-Ether35.504,IPR3994_BDO_WRL,504
MKTG3610CIBE002,Bundle-Ether35.505,IPR5297_HMHM,505
MKTG3610CIBE002,Bundle-Ether35.506,IPR5320_SANBEDA,506
MKTG3610CIBE002,Bundle-Ether35.507,IPR5204_CTDCL,507
MKTG3610CIBE002,Bundle-Ether35.508,IPR3291_METROGA,508
MKTG3610CIBE002,Bundle-Ether35.509,IPR3972_PHLPINC,509
MKTG3610CIBE002,Bundle-Ether35.510,IPR5733_MEDCITY,510
MKTG3610CIBE002,Bundle-Ether35.511,IPR6153_AYALA2_AWS,511
MKTG3610CIBE002,Bundle-Ether35.512,IPR6209_IEAEI,512
MKTG3610CIBE002,Bundle-Ether35.513,IPR3770_KWASAKI,513
MKTG3610CIBE002,Bundle-Ether35.514,IPR5727_IONE,514
MKTG3610CIBE002,Bundle-Ether35.515,IPR3061_SUYEN,515
MKTG3610CIBE002,Bundle-Ether35.516,IPR3284_SNROQUE,516
MKTG3610CIBE002,Bundle-Ether35.517,IPR7319_SERENTY,517
MKTG3610CIBE002,Bundle-Ether35.518,IPR7239_SOSCHLD,518
MKTG3610CIBE002,Bundle-Ether35.519,IPR7938_MICARE,519
MKTG3610CIBE002,Bundle-Ether35.520,IPR5376_FLMTRCS,520
MKTG3610CIBE002,Bundle-Ether35.521,IPR7611_PECS,521
MKTG3610CIBE002,Bundle-Ether35.522,IPR5263_SINAG,522
MKTG3610CIBE002,Bundle-Ether35.523,IPR3517_UNGLASS,523
MKTG3610CIBE002,Bundle-Ether35.524,IPR6199_CAGPWER,524
MKTG3610CIBE002,Bundle-Ether35.525,IPR3060_BOARDWK,525
MKTG3610CIBE002,Bundle-Ether35.526,IPR5264_BMMC,526
MKTG3610CIBE002,Bundle-Ether35.528,IPR3542_KNTETSU,528
MKTG3610CIBE002,Bundle-Ether35.529,IPR3277_HOLCIM,529
MKTG3610CIBE002,Bundle-Ether35.530,IPR3975_RSTNCC,530
MKTG3610CIBE002,Bundle-Ether35.531,IPR5640_SHINETSU,531
MKTG3610CIBE002,Bundle-Ether35.532,IPR5713_JEASTL,532
MKTG3610CIBE002,Bundle-Ether35.533,IPR6054_PAALVP,533
MKTG3610CIBE002,Bundle-Ether35.534,IPR6059_FRKLNB,534
MKTG3610CIBE002,Bundle-Ether35.535,IPR3914_DTYFREE,535
MKTG3610CIBE002,Bundle-Ether35.536,IPR7897_ORICOPH,536
MKTG3610CIBE002,Bundle-Ether35.538,IPR5436_TMC,538
MKTG3610CIBE002,Bundle-Ether35.539,IPR3154_BEAUTYP,539
MKTG3610CIBE002,Bundle-Ether35.540,IPR3853_MOONSUN,540
MKTG3610CIBE002,Bundle-Ether35.541,IPR6226_CONCPCION,541
MKTG3610CIBE002,Bundle-Ether35.542,IPR7008_FLYACE,542
MKTG3610CIBE002,Bundle-Ether35.543,IPR3824_SDV,543
MKTG3610CIBE002,Bundle-Ether35.544,IPR7713_LANANG,544
MKTG3610CIBE002,Bundle-Ether35.545,IPR3772_NETLIVE,545
MKTG3610CIBE002,Bundle-Ether35.546,IPR5600_KDDI_DENSO1,546
MKTG3610CIBE002,Bundle-Ether35.547,IPR5603_KDDI_DENSO2,547
MKTG3610CIBE002,Bundle-Ether35.548,IPR3413_EQUICOM,548
MKTG3610CIBE002,Bundle-Ether35.549,IPR7926_BISCUIT,549
